CLIENTNUM,Customer_Age,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_Label,Churn_Label,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
787480158,57,2,Unknown,Married,Less than $40K,45,4,2,0,2494.0,1639,855.0,0.858,1555,39,0.625,0.657,0,0,1.0,0.0,0.0,0.0
789513858,43,3,Unknown,Married,$40K - $60K,35,2,2,3,1438.3,0,1438.3,0.694,891,28,0.4,0.0,1,1,1.0,0.0,0.0,0.0
778357458,44,5,Unknown,Single,Less than $40K,24,4,3,3,2003.0,1224,779.0,0.646,1756,42,0.355,0.611,0,0,1.0,0.0,0.0,0.0
795904233,38,3,Unknown,Single,Unknown,32,5,1,0,26945.0,727,26218.0,0.687,1579,40,0.6,0.027,0,0,1.0,0.0,0.0,0.0
710573808,55,2,Unknown,Single,$60K - $80K,36,6,3,3,2243.0,1418,825.0,0.39,1334,31,0.409,0.632,1,0,1.0,0.0,0.0,0.0
717418158,42,5,Unknown,Unknown,$120K +,36,4,1,2,34516.0,1839,32677.0,0.69,1230,34,0.889,0.053,1,0,1.0,0.0,0.0,0.0
771963708,56,3,Unknown,Married,$60K - $80K,45,5,3,2,12248.0,0,12248.0,0.894,767,25,0.562,0.0,1,1,1.0,0.0,0.0,0.0
712433508,59,1,Unknown,Married,Unknown,50,3,2,3,1438.3,0,1438.3,0.57,724,16,0.231,0.0,0,1,1.0,0.0,0.0,0.0
719989008,47,1,High School,Unknown,Unknown,36,5,1,0,25657.0,2216,23441.0,0.856,1121,25,0.667,0.086,0,0,1.0,0.0,0.0,0.0
791839233,42,4,Unknown,Single,Unknown,36,5,3,2,17536.0,1525,16011.0,0.859,1411,28,0.474,0.087,0,0,1.0,0.0,0.0,0.0
721517208,41,4,Unknown,Married,Less than $40K,30,4,6,1,2450.0,1967,483.0,0.589,1263,29,0.611,0.803,1,0,1.0,0.0,0.0,0.0
712689333,38,2,Unknown,Single,$80K - $120K,28,4,3,2,20241.0,1203,19038.0,0.66,1102,31,0.632,0.059,1,0,1.0,0.0,0.0,0.0
772684833,32,1,Unknown,Married,Less than $40K,22,3,3,2,2642.0,2035,607.0,1.119,1761,42,0.909,0.77,0,0,1.0,0.0,0.0,0.0
756065433,26,0,Unknown,Single,$40K - $60K,19,5,2,2,2187.0,1597,590.0,0.777,2560,46,0.314,0.73,1,0,1.0,0.0,0.0,0.0
710997183,46,0,Unknown,Married,$60K - $80K,36,3,3,2,34516.0,1092,33424.0,0.737,1409,39,0.345,0.032,1,0,0.0,1.0,0.0,0.0
711146358,39,1,Graduate,Married,Unknown,29,4,3,2,3358.0,1758,1600.0,0.723,1759,33,0.737,0.524,0,0,1.0,0.0,0.0,0.0
713571258,45,2,Unknown,Single,$60K - $80K,26,6,3,2,32349.0,1630,30719.0,0.646,1343,41,0.519,0.05,1,0,0.0,0.0,0.0,1.0
711676908,51,3,Graduate,Married,Unknown,36,3,2,3,12605.0,1449,11156.0,0.703,1870,56,0.647,0.115,0,0,1.0,0.0,0.0,0.0
719315508,62,0,Unknown,Married,$40K - $60K,36,4,2,2,2964.0,2400,564.0,1.296,1557,25,1.778,0.81,0,0,1.0,0.0,0.0,0.0
795155433,45,3,Unknown,Married,$80K - $120K,38,6,3,1,12918.0,1345,11573.0,1.061,1562,33,1.2,0.104,1,0,1.0,0.0,0.0,0.0
713989233,61,0,Post-Graduate,Married,Unknown,53,6,2,3,14434.0,1927,12507.0,2.675,1731,32,3.571,0.134,1,0,1.0,0.0,0.0,0.0
802002858,62,1,High School,Married,Unknown,56,2,1,2,8990.0,0,8990.0,0.935,747,19,0.583,0.0,0,1,1.0,0.0,0.0,0.0
788946783,50,2,Unknown,Single,$120K +,36,5,1,3,9697.0,0,9697.0,0.759,1812,50,0.923,0.0,1,0,1.0,0.0,0.0,0.0
710831133,42,3,Unknown,Married,$80K - $120K,36,5,2,2,18085.0,1487,16598.0,0.792,1582,47,1.043,0.082,1,0,1.0,0.0,0.0,0.0
766706358,39,2,Unknown,Married,Less than $40K,32,6,3,0,2524.0,1395,1129.0,1.048,1800,33,0.5,0.553,0,0,1.0,0.0,0.0,0.0
816533733,50,1,Unknown,Married,$80K - $120K,45,5,2,2,33951.0,0,33951.0,0.822,1567,44,0.467,0.0,1,0,1.0,0.0,0.0,0.0
719226333,44,4,Unknown,Single,$60K - $80K,24,5,3,2,11042.0,2211,8831.0,0.897,1140,25,0.786,0.2,1,0,1.0,0.0,0.0,0.0
718206783,45,4,Unknown,Single,Less than $40K,36,6,1,3,15987.0,1648,14339.0,0.732,1436,36,1.25,0.103,0,0,0.0,1.0,0.0,0.0
713135883,65,0,High School,Married,Unknown,53,4,3,0,4315.0,717,3598.0,0.808,1723,51,0.5,0.166,0,0,1.0,0.0,0.0,0.0
778799583,35,0,Unknown,Married,Less than $40K,24,6,1,1,2592.0,2227,365.0,0.633,1695,48,0.548,0.859,0,0,1.0,0.0,0.0,0.0
808796208,54,2,Unknown,Single,$40K - $60K,49,5,3,2,5476.0,2517,2959.0,0.967,1532,44,0.692,0.46,0,0,1.0,0.0,0.0,0.0
708313608,53,3,Unknown,Married,$80K - $120K,43,5,3,0,2464.0,2116,348.0,0.744,2110,43,1.048,0.859,1,0,1.0,0.0,0.0,0.0
794498733,40,2,Unknown,Single,$120K +,21,6,4,3,20056.0,1602,18454.0,0.466,1687,46,0.533,0.08,1,0,1.0,0.0,0.0,0.0
823845783,53,2,Unknown,Married,$120K +,49,6,2,3,3386.0,1984,1402.0,0.573,1318,37,0.194,0.586,1,0,1.0,0.0,0.0,0.0
823535133,45,2,Uneducated,Unknown,$80K - $120K,41,6,2,2,23271.0,1262,22009.0,0.718,1402,34,0.889,0.054,1,0,1.0,0.0,0.0,0.0
780095808,43,3,Unknown,Single,$60K - $80K,30,3,2,1,2588.0,1669,919.0,0.788,1053,31,0.55,0.645,1,0,1.0,0.0,0.0,0.0
718083483,42,3,Uneducated,Unknown,Less than $40K,35,4,5,0,6218.0,2134,4084.0,1.25,2086,50,0.786,0.343,1,0,1.0,0.0,0.0,0.0
816829608,44,2,Unknown,Married,$80K - $120K,39,6,2,2,1438.3,0,1438.3,0.871,1495,39,0.393,0.0,1,0,1.0,0.0,0.0,0.0
714648933,55,3,Graduate,Married,Unknown,36,3,2,0,4861.0,1123,3738.0,0.938,1556,40,0.538,0.231,0,0,1.0,0.0,0.0,0.0
711556533,43,1,Graduate,Unknown,Unknown,36,6,3,3,9851.0,0,9851.0,1.034,1212,24,0.6,0.0,0,0,1.0,0.0,0.0,0.0
714311583,46,4,Graduate,Single,Unknown,36,4,3,2,17023.0,1084,15939.0,0.928,1610,43,0.387,0.064,0,0,1.0,0.0,0.0,0.0
717707133,32,1,Unknown,Single,$40K - $60K,24,6,2,3,10060.0,2322,7738.0,0.894,2184,63,1.032,0.231,1,0,1.0,0.0,0.0,0.0
716043258,53,3,Unknown,Married,$40K - $60K,41,6,1,2,1595.0,870,725.0,0.694,1745,41,0.577,0.545,1,0,1.0,0.0,0.0,0.0
712763808,38,2,Unknown,Single,$60K - $80K,36,3,3,3,6692.0,2037,4655.0,0.401,1468,36,0.241,0.304,1,0,1.0,0.0,0.0,0.0
713828208,47,2,Uneducated,Unknown,$60K - $80K,36,6,2,1,8311.0,0,8311.0,0.584,1895,57,0.425,0.0,1,0,1.0,0.0,0.0,0.0
711113958,37,3,Unknown,Married,Less than $40K,25,6,2,1,1438.3,674,764.3,2.18,1717,31,0.722,0.469,0,0,1.0,0.0,0.0,0.0
721250358,50,2,Unknown,Married,$40K - $60K,36,3,1,3,5426.0,1478,3948.0,0.664,1266,22,0.571,0.272,1,0,1.0,0.0,0.0,0.0
779773533,50,3,Unknown,Married,Less than $40K,34,6,1,3,7623.0,2517,5106.0,1.007,1367,29,1.071,0.33,0,0,1.0,0.0,0.0,0.0
713967783,62,0,Unknown,Married,Unknown,52,6,1,1,2683.0,1707,976.0,1.254,1582,33,0.941,0.636,0,0,1.0,0.0,0.0,0.0
759823158,46,1,Unknown,Married,$60K - $80K,39,4,3,3,5374.0,2324,3050.0,0.423,1557,49,0.4,0.432,1,0,1.0,0.0,0.0,0.0
789528183,39,2,Graduate,Married,Unknown,31,4,2,3,1438.3,997,441.3,1.867,2583,47,0.958,0.693,0,0,1.0,0.0,0.0,0.0
708895158,46,2,Unknown,Married,$80K - $120K,34,3,3,3,2925.0,2365,560.0,0.691,1371,30,0.579,0.809,1,0,1.0,0.0,0.0,0.0
787595658,57,3,Unknown,Single,Less than $40K,29,6,1,1,8801.0,1421,7380.0,0.568,1104,31,0.292,0.161,0,0,1.0,0.0,0.0,0.0
720244983,40,3,Unknown,Single,$40K - $60K,28,4,1,1,3563.0,1707,1856.0,0.506,1482,42,0.312,0.479,1,0,1.0,0.0,0.0,0.0
713220258,65,0,High School,Married,Unknown,36,4,3,2,8138.0,2104,6034.0,0.837,1299,29,0.812,0.259,0,0,1.0,0.0,0.0,0.0
788939358,47,2,High School,Unknown,$60K - $80K,33,4,2,2,2458.0,1399,1059.0,0.739,1563,40,1.222,0.569,1,0,1.0,0.0,0.0,0.0
711809283,31,1,Unknown,Married,Less than $40K,36,3,3,3,1868.0,1515,353.0,1.359,2229,35,0.667,0.811,1,0,1.0,0.0,0.0,0.0
718594608,43,2,Post-Graduate,Married,Unknown,36,3,3,3,20156.0,1759,18397.0,0.476,1362,28,0.556,0.087,0,0,1.0,0.0,0.0,0.0
788485908,44,3,Unknown,Married,$60K - $80K,37,3,2,3,6224.0,0,6224.0,0.738,1463,34,0.889,0.0,1,0,1.0,0.0,0.0,0.0
710793783,53,3,Graduate,Married,Unknown,40,6,3,1,12059.0,1978,10081.0,0.877,1836,36,0.895,0.164,0,0,1.0,0.0,0.0,0.0
714023808,42,2,Graduate,Married,Unknown,33,6,1,1,13770.0,2517,11253.0,0.788,1582,36,0.385,0.183,0,0,1.0,0.0,0.0,0.0
715848408,61,1,Graduate,Unknown,$80K - $120K,52,6,6,1,8851.0,0,8851.0,0.731,1257,36,0.44,0.0,1,0,1.0,0.0,0.0,0.0
714414483,54,0,Unknown,Married,Less than $40K,44,6,3,1,2945.0,2206,739.0,0.983,1503,35,0.842,0.749,0,0,1.0,0.0,0.0,0.0
708655983,49,3,High School,Single,Unknown,40,3,3,2,5267.0,0,5267.0,0.442,1353,24,0.263,0.0,0,0,1.0,0.0,0.0,0.0
779149683,30,0,Graduate,Single,Unknown,13,5,1,2,7772.0,1890,5882.0,0.754,2585,75,0.829,0.243,0,0,1.0,0.0,0.0,0.0
715490733,54,3,Uneducated,Single,Unknown,36,5,1,2,11975.0,1542,10433.0,0.77,1211,35,0.4,0.129,0,0,1.0,0.0,0.0,0.0
820355433,43,3,Unknown,Single,$40K - $60K,38,6,1,1,2615.0,0,2615.0,0.589,1395,34,0.259,0.0,1,0,1.0,0.0,0.0,0.0
712523283,55,2,Unknown,Married,$120K +,41,4,3,2,14938.0,0,14938.0,0.49,1134,31,0.632,0.0,1,0,1.0,0.0,0.0,0.0
711309033,41,2,Unknown,Single,$60K - $80K,24,6,2,2,17298.0,2310,14988.0,0.844,3663,65,0.806,0.134,1,0,1.0,0.0,0.0,0.0
720147633,61,1,Unknown,Single,$40K - $60K,47,3,2,2,11915.0,1631,10284.0,0.748,1956,63,0.537,0.137,1,0,1.0,0.0,0.0,0.0
779715108,46,2,Unknown,Single,$80K - $120K,30,3,3,3,2770.0,1286,1484.0,1.068,2920,74,0.721,0.464,1,0,1.0,0.0,0.0,0.0
809342208,26,0,Graduate,Single,Unknown,19,4,1,2,1438.3,0,1438.3,0.472,2005,47,0.469,0.0,1,0,1.0,0.0,0.0,0.0
709545333,33,4,High School,Single,Unknown,29,6,2,3,12716.0,1496,11220.0,1.032,2412,64,0.6,0.118,0,0,1.0,0.0,0.0,0.0
719466558,60,0,High School,Single,Unknown,36,3,2,2,4546.0,0,4546.0,0.66,1361,34,0.308,0.0,0,0,1.0,0.0,0.0,0.0
713008308,59,0,Unknown,Married,Less than $40K,47,5,3,2,7692.0,1678,6014.0,1.423,1861,42,0.5,0.218,0,0,1.0,0.0,0.0,0.0
802817358,38,3,High School,Married,Unknown,32,4,2,1,11594.0,2072,9522.0,0.983,2320,51,0.594,0.179,0,0,1.0,0.0,0.0,0.0
824770683,51,0,Unknown,Single,Less than $40K,47,6,4,3,3049.0,1151,1898.0,0.533,4027,76,0.52,0.378,0,0,1.0,0.0,0.0,0.0
718310733,50,2,Unknown,Single,$80K - $120K,36,4,3,1,20614.0,0,20614.0,0.926,1922,48,0.6,0.0,1,0,1.0,0.0,0.0,0.0
708162558,64,0,Uneducated,Married,Unknown,54,6,1,2,3250.0,1992,1258.0,0.715,1355,36,0.565,0.613,0,0,1.0,0.0,0.0,0.0
806392908,52,4,High School,Single,Unknown,47,6,2,3,7469.0,2338,5131.0,0.441,1212,33,0.32,0.313,0,0,1.0,0.0,0.0,0.0
813240408,45,4,High School,Married,Unknown,39,4,3,2,24880.0,836,24044.0,0.701,1208,25,1.083,0.034,0,0,1.0,0.0,0.0,0.0
767753958,37,3,Graduate,Unknown,$40K - $60K,31,6,1,2,8504.0,1956,6548.0,0.963,1881,51,0.417,0.23,1,0,1.0,0.0,0.0,0.0
803957508,52,2,Unknown,Single,$80K - $120K,47,6,1,3,15904.0,1024,14880.0,0.369,1433,33,0.5,0.064,1,0,1.0,0.0,0.0,0.0
817245183,51,2,Unknown,Unknown,$120K +,33,6,2,2,19715.0,1014,18701.0,1.437,1979,40,0.667,0.051,1,0,1.0,0.0,0.0,0.0
713670333,60,1,Unknown,Single,Less than $40K,52,5,3,2,2486.0,1464,1022.0,0.731,1378,27,0.421,0.589,1,0,1.0,0.0,0.0,0.0
712420833,49,5,Graduate,Single,Unknown,41,6,3,2,16031.0,2245,13786.0,0.635,1527,57,0.462,0.14,0,0,1.0,0.0,0.0,0.0
714131058,30,0,Graduate,Unknown,$60K - $80K,36,3,5,3,18513.0,2517,15996.0,0.524,1567,33,0.941,0.136,1,0,1.0,0.0,0.0,0.0
713128833,49,2,Unknown,Unknown,$60K - $80K,36,5,3,2,6511.0,1790,4721.0,0.397,1478,38,0.267,0.275,1,0,1.0,0.0,0.0,0.0
813499458,45,5,High School,Unknown,$60K - $80K,40,3,3,1,1438.3,0,1438.3,1.23,2132,31,0.107,0.0,1,1,1.0,0.0,0.0,0.0
824782008,42,3,High School,Unknown,$60K - $80K,38,5,1,2,10239.0,510,9729.0,0.344,1228,26,0.529,0.05,1,0,1.0,0.0,0.0,0.0
771237933,47,1,Uneducated,Unknown,$80K - $120K,34,4,1,3,20620.0,1085,19535.0,1.276,1477,23,0.533,0.053,1,0,1.0,0.0,0.0,0.0
712240083,38,3,Unknown,Single,Less than $40K,30,6,2,2,3730.0,2517,1213.0,0.853,858,22,0.467,0.675,0,1,1.0,0.0,0.0,0.0
714244383,39,3,Graduate,Unknown,$80K - $120K,36,4,2,3,33406.0,1692,31714.0,1.242,1529,30,0.875,0.051,1,0,1.0,0.0,0.0,0.0
718797558,39,1,Graduate,Married,Unknown,30,3,2,3,2917.0,1357,1560.0,1.593,2422,46,0.438,0.465,0,0,1.0,0.0,0.0,0.0
715210308,40,1,High School,Married,Unknown,31,3,3,4,15970.0,1212,14758.0,0.542,1260,32,0.524,0.076,0,0,1.0,0.0,0.0,0.0
720352533,43,3,High School,Unknown,$60K - $80K,36,5,3,3,20811.0,1425,19386.0,0.382,1483,38,0.52,0.068,1,0,1.0,0.0,0.0,0.0
771359958,39,4,Unknown,Single,$120K +,26,6,2,2,34516.0,2517,31999.0,0.887,1689,42,1.1,0.073,1,0,0.0,0.0,0.0,1.0
813952233,44,3,Graduate,Unknown,Less than $40K,39,5,2,4,2978.0,2134,844.0,0.579,1413,46,0.394,0.717,1,0,1.0,0.0,0.0,0.0
715362183,40,4,Graduate,Married,Unknown,36,3,1,2,3706.0,1043,2663.0,0.384,1688,38,0.583,0.281,0,0,1.0,0.0,0.0,0.0
721194858,48,4,Graduate,Unknown,$80K - $120K,40,6,2,2,4438.0,2472,1966.0,0.69,1725,60,0.622,0.557,1,0,1.0,0.0,0.0,0.0
714081558,33,0,Graduate,Married,Unknown,36,4,2,4,2613.0,1599,1014.0,0.749,1387,31,0.722,0.612,0,0,1.0,0.0,0.0,0.0
778755858,46,3,Graduate,Unknown,$80K - $120K,27,5,1,3,3665.0,1725,1940.0,0.495,1881,55,0.618,0.471,1,0,1.0,0.0,0.0,0.0
720007383,41,2,Unknown,Single,Unknown,28,2,1,3,4411.0,2517,1894.0,0.988,803,15,0.875,0.571,0,1,1.0,0.0,0.0,0.0
810220833,42,4,Graduate,Unknown,$40K - $60K,37,3,6,2,15871.0,2086,13785.0,0.745,1562,43,0.955,0.131,1,0,0.0,0.0,0.0,1.0
720650208,40,3,Graduate,Unknown,$40K - $60K,22,3,3,3,12588.0,2005,10583.0,0.996,1561,26,1.0,0.159,0,0,1.0,0.0,0.0,0.0
713049933,65,1,High School,Married,Unknown,36,5,2,2,5756.0,0,5756.0,1.046,2144,44,0.63,0.0,0,0,1.0,0.0,0.0,0.0
709961958,58,4,High School,Single,Unknown,45,4,1,1,21065.0,2517,18548.0,0.84,1060,32,0.333,0.119,0,1,1.0,0.0,0.0,0.0
710653158,39,4,Graduate,Married,Unknown,21,6,1,4,5024.0,1613,3411.0,0.758,1925,40,0.667,0.321,0,0,1.0,0.0,0.0,0.0
715049583,60,1,Unknown,Married,$60K - $80K,54,5,3,3,3398.0,2341,1057.0,0.714,1169,31,0.409,0.689,1,0,1.0,0.0,0.0,0.0
715394883,35,2,High School,Married,Unknown,36,3,2,4,4319.0,1151,3168.0,0.594,1852,47,0.424,0.266,0,0,1.0,0.0,0.0,0.0
717249783,47,4,Unknown,Unknown,$60K - $80K,39,5,2,2,1815.0,740,1075.0,1.124,1931,67,0.718,0.408,1,0,1.0,0.0,0.0,0.0
708344358,53,3,High School,Married,Unknown,45,5,1,3,2495.0,1354,1141.0,0.623,1311,31,0.476,0.543,0,0,1.0,0.0,0.0,0.0
788675658,39,2,Unknown,Single,Less than $40K,29,6,2,4,1923.0,845,1078.0,0.587,1670,37,0.682,0.439,0,0,1.0,0.0,0.0,0.0
715511658,49,5,Post-Graduate,Unknown,$40K - $60K,39,3,1,4,4568.0,0,4568.0,0.979,1431,27,0.688,0.0,0,0,1.0,0.0,0.0,0.0
753856008,49,2,Unknown,Unknown,$40K - $60K,42,6,1,4,4949.0,1495,3454.0,0.791,3597,64,0.684,0.302,0,0,1.0,0.0,0.0,0.0
789920883,45,3,Graduate,Single,Unknown,36,3,3,4,11189.0,2517,8672.0,2.041,2959,58,1.231,0.225,0,0,1.0,0.0,0.0,0.0
788677533,44,4,Unknown,Married,$120K +,31,4,3,4,34516.0,1197,33319.0,0.669,1594,43,1.15,0.035,1,0,1.0,0.0,0.0,0.0
716284308,65,2,Graduate,Married,Unknown,55,3,2,2,6099.0,2175,3924.0,0.582,1319,34,0.545,0.357,1,0,1.0,0.0,0.0,0.0
715482483,26,0,High School,Single,Unknown,36,5,2,3,3184.0,1421,1763.0,0.712,2253,59,0.439,0.446,1,0,1.0,0.0,0.0,0.0
708480333,65,0,Unknown,Single,$40K - $60K,36,5,2,3,2163.0,932,1231.0,1.127,2229,57,0.839,0.431,1,0,1.0,0.0,0.0,0.0
712216533,44,5,Unknown,Single,$80K - $120K,34,6,2,3,8206.0,763,7443.0,0.87,1715,43,0.72,0.093,1,0,1.0,0.0,0.0,0.0
816776283,42,4,High School,Unknown,$80K - $120K,37,5,1,2,34516.0,1797,32719.0,1.314,1534,30,0.875,0.052,1,0,0.0,1.0,0.0,0.0
709364433,36,3,High School,Married,Unknown,30,6,2,2,3399.0,2173,1226.0,0.795,1571,34,1.0,0.639,0,0,1.0,0.0,0.0,0.0
709793133,43,2,Unknown,Single,$40K - $60K,36,6,1,4,3186.0,2470,716.0,0.58,1531,37,0.233,0.775,0,0,1.0,0.0,0.0,0.0
779351208,49,2,Unknown,Single,$60K - $80K,34,4,1,4,5176.0,0,5176.0,0.838,1902,56,0.931,0.0,1,0,1.0,0.0,0.0,0.0
719555733,53,2,Uneducated,Married,Unknown,36,4,3,3,2162.0,1592,570.0,0.547,1736,42,0.615,0.736,0,0,1.0,0.0,0.0,0.0
712207683,38,0,Unknown,Single,Less than $40K,36,3,3,2,5155.0,684,4471.0,0.588,1555,37,0.48,0.133,1,0,1.0,0.0,0.0,0.0
712037358,30,0,Unknown,Married,$60K - $80K,23,3,3,2,5146.0,1773,3373.0,0.879,1509,45,0.667,0.345,1,0,1.0,0.0,0.0,0.0
718861458,49,5,Unknown,Single,$60K - $80K,36,6,1,2,5159.0,1532,3627.0,0.787,1826,37,0.609,0.297,1,0,1.0,0.0,0.0,0.0
713480583,46,3,High School,Married,Unknown,36,5,2,2,4668.0,0,4668.0,0.89,1612,47,1.474,0.0,0,0,1.0,0.0,0.0,0.0
716383683,39,2,Post-Graduate,Unknown,Less than $40K,36,4,3,4,1438.3,0,1438.3,0.7,1338,28,0.867,0.0,0,0,1.0,0.0,0.0,0.0
717322833,55,2,Unknown,Single,$80K - $120K,36,5,2,2,10604.0,1988,8616.0,0.644,1578,30,0.579,0.187,1,0,1.0,0.0,0.0,0.0
712924383,55,3,Unknown,Single,$60K - $80K,36,3,2,2,8411.0,979,7432.0,1.029,990,22,0.375,0.116,1,1,1.0,0.0,0.0,0.0
788974608,48,3,Graduate,Unknown,$60K - $80K,35,5,1,3,2829.0,2342,487.0,0.991,1561,41,1.05,0.828,1,0,1.0,0.0,0.0,0.0
714790008,38,1,Unknown,Single,Less than $40K,36,3,2,3,3764.0,0,3764.0,0.583,1572,57,0.357,0.0,0,0,1.0,0.0,0.0,0.0
710736558,39,2,Unknown,Married,Unknown,36,4,3,4,8096.0,1474,6622.0,0.789,1794,41,0.783,0.182,0,0,1.0,0.0,0.0,0.0
813961233,30,0,Unknown,Single,$80K - $120K,25,5,2,2,4237.0,1676,2561.0,0.786,2465,88,0.725,0.396,1,0,1.0,0.0,0.0,0.0
783020958,39,3,Unknown,Married,$80K - $120K,33,6,6,4,18582.0,794,17788.0,0.717,1836,46,0.586,0.043,1,0,1.0,0.0,0.0,0.0
715764483,53,3,High School,Unknown,Less than $40K,37,3,2,4,7202.0,974,6228.0,0.517,1397,33,0.5,0.135,0,0,1.0,0.0,0.0,0.0
715745508,51,4,Graduate,Single,Unknown,34,3,1,2,11221.0,1279,9942.0,1.116,1564,45,1.647,0.114,0,0,1.0,0.0,0.0,0.0
714350658,32,1,Graduate,Single,Unknown,26,6,3,4,18889.0,1880,17009.0,0.702,2979,55,0.774,0.1,1,0,1.0,0.0,0.0,0.0
789344358,57,1,Unknown,Married,Less than $40K,47,4,1,3,3416.0,2468,948.0,0.598,1536,42,0.556,0.722,0,0,1.0,0.0,0.0,0.0
710406633,51,3,Uneducated,Married,Unknown,36,3,3,2,3664.0,0,3664.0,0.839,1168,31,0.409,0.0,0,1,1.0,0.0,0.0,0.0
789731433,26,0,Unknown,Single,Less than $40K,13,4,2,4,2063.0,1390,673.0,0.877,2602,42,0.556,0.674,0,0,1.0,0.0,0.0,0.0
713757633,65,0,Unknown,Married,$40K - $60K,56,3,2,4,7427.0,1303,6124.0,0.61,1596,42,0.909,0.175,0,0,1.0,0.0,0.0,0.0
713279808,53,2,Unknown,Married,$60K - $80K,36,6,3,3,5619.0,1310,4309.0,1.276,1816,30,1.143,0.233,1,0,1.0,0.0,0.0,0.0
715078383,64,0,Graduate,Married,Unknown,36,3,1,3,7646.0,1010,6636.0,0.421,1667,47,0.469,0.132,0,0,1.0,0.0,0.0,0.0
709214358,39,3,Graduate,Single,Unknown,30,3,3,2,2420.0,1422,998.0,0.731,1362,24,0.714,0.588,0,0,1.0,0.0,0.0,0.0
719728383,38,4,Graduate,Married,Unknown,28,4,1,2,6861.0,1598,5263.0,2.103,2228,39,0.95,0.233,0,0,1.0,0.0,0.0,0.0
780605508,53,1,Unknown,Married,$40K - $60K,41,5,1,3,2885.0,1433,1452.0,1.017,1170,23,0.769,0.497,1,0,1.0,0.0,0.0,0.0
713908683,51,1,Unknown,Single,$80K - $120K,41,6,2,2,18749.0,1314,17435.0,0.711,1381,33,0.435,0.07,1,0,1.0,0.0,0.0,0.0
805259733,55,2,Unknown,Married,Unknown,50,6,1,4,11341.0,0,11341.0,0.412,1731,46,0.586,0.0,0,0,1.0,0.0,0.0,0.0
738749733,57,4,Doctorate,Married,Unknown,47,4,3,3,7345.0,1814,5531.0,0.472,1390,30,0.25,0.247,0,0,1.0,0.0,0.0,0.0
719518308,48,2,Unknown,Unknown,$80K - $120K,35,5,2,4,5039.0,0,5039.0,0.757,1390,23,0.769,0.0,1,0,1.0,0.0,0.0,0.0
788699808,38,4,Unknown,Single,Unknown,14,4,1,2,4394.0,0,4394.0,0.889,1538,43,0.536,0.0,0,0,1.0,0.0,0.0,0.0
717374358,33,1,Unknown,Married,$60K - $80K,22,3,3,0,3637.0,1998,1639.0,1.412,2161,56,0.931,0.549,1,0,1.0,0.0,0.0,0.0
717277833,27,1,Graduate,Single,Unknown,13,6,2,4,2339.0,2080,259.0,1.067,2294,45,0.452,0.889,0,0,1.0,0.0,0.0,0.0
709816158,31,1,Unknown,Single,Unknown,36,4,3,2,34516.0,0,34516.0,0.791,2183,60,1.069,0.0,0,0,0.0,0.0,0.0,1.0
712196508,46,3,High School,Single,Unknown,34,4,3,3,29543.0,1164,28379.0,0.717,1015,27,0.35,0.039,0,1,1.0,0.0,0.0,0.0
710927733,39,1,Unknown,Married,$80K - $120K,36,6,2,3,2899.0,1999,900.0,0.832,1687,35,0.591,0.69,1,0,1.0,0.0,0.0,0.0
713407458,62,0,Graduate,Single,Unknown,36,5,2,4,2870.0,2284,586.0,0.661,3946,74,0.574,0.796,0,0,1.0,0.0,0.0,0.0
789262683,60,1,Unknown,Single,$40K - $60K,49,4,3,2,3012.0,0,3012.0,0.538,1315,23,0.278,0.0,1,0,1.0,0.0,0.0,0.0
712940508,39,3,Unknown,Single,$40K - $60K,24,3,1,4,4562.0,1721,2841.0,0.896,1896,50,1.5,0.377,1,0,1.0,0.0,0.0,0.0
789733008,39,2,High School,Married,Unknown,27,6,2,2,10723.0,1529,9194.0,1.426,2938,63,0.703,0.143,0,0,1.0,0.0,0.0,0.0
713438358,41,4,Graduate,Married,Unknown,30,3,1,2,5417.0,1904,3513.0,0.496,1768,56,0.556,0.351,0,0,1.0,0.0,0.0,0.0
786557358,44,1,Unknown,Married,Less than $40K,38,5,2,4,3242.0,799,2443.0,0.459,1424,37,0.028,0.246,0,0,1.0,0.0,0.0,0.0
718899708,55,1,Graduate,Married,Unknown,36,6,3,2,17642.0,1846,15796.0,0.72,2148,54,0.862,0.105,0,0,1.0,0.0,0.0,0.0
708679383,44,2,Unknown,Unknown,Less than $40K,32,5,1,3,4852.0,1777,3075.0,0.667,1775,55,1.037,0.366,0,0,1.0,0.0,0.0,0.0
713067033,37,2,Uneducated,Single,Unknown,28,5,3,3,7147.0,1424,5723.0,0.821,2539,50,1.273,0.199,1,0,1.0,0.0,0.0,0.0
720747633,32,1,Unknown,Married,$40K - $60K,36,3,2,4,8998.0,1471,7527.0,0.844,1931,48,0.371,0.163,1,0,1.0,0.0,0.0,0.0
779480658,58,4,Graduate,Married,Unknown,42,3,3,4,10247.0,1600,8647.0,0.63,1754,44,0.692,0.156,0,0,1.0,0.0,0.0,0.0
