CLIENTNUM,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_Label,Churn_Label,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Married,Marital_Status_Single,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K
771075258,1.082034328775377,2,0.7602772432537845,2,3,2,1.0000000000000002,0.6066746126340882,0.9557558021615044,0.526,0.04217202626015355,0.248062015503876,0.355,0.044,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
711318033,0.08408240167824883,3,0.008964512845950725,4,2,2,0.04497592033303404,0.0,0.08469272448063049,0.676,0.0441749193279181,0.10852713178294573,0.846,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
783554958,1.4562663014368,4,2.012465127266841,6,1,0,0.9266575366485579,0.0,0.9297076463941124,0.567,0.047735618115055084,0.15503875968992248,0.364,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
720201033,0.832546347001095,2,0.6350584548524789,3,3,2,0.3092929677698268,0.8847834723877632,0.2734911482629734,0.622,0.011683542895293202,0.1007751937984496,0.353,0.191,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
718039683,0.7078023561139539,2,1.1359336084577014,3,1,2,0.36561490067326324,0.5164878823996821,0.3543302523686727,0.846,0.05624791365305441,0.14728682170542637,1.417,0.096,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
714752208,-0.5396375527574563,1,0.008964512845950725,5,1,2,0.028862345326307458,0.788637266587207,0.011734708660504738,0.788,0.026037609880939134,0.046511627906976744,0.778,0.83,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
714490308,1.331522310549659,4,1.261152396859007,3,2,3,0.5390852447419259,0.6603098927294399,0.5100976443658911,1.186,0.05869589406921108,0.13953488372093023,1.545,0.086,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
713356833,0.7078023561139539,1,0.8854960316550902,3,1,4,0.06867768919846301,1.0,0.034479761249384296,1.541,0.059419161010348276,0.186046511627907,0.7,0.678,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
711402333,0.08408240167824883,2,0.13418330124725636,2,1,3,0.0543175613782095,0.3166468017481128,0.07055312490945441,0.541,0.05469010793368198,0.17054263565891473,1.0,0.246,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
708296883,-0.29014957098317423,3,0.259402089648562,3,1,0,0.3117115156132379,0.3130711164084227,0.31750354938718744,0.688,0.03716479359074218,0.1317829457364341,0.929,0.067,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
719154483,0.832546347001095,2,0.008964512845950725,5,3,2,0.1909050508348525,0.834326579261025,0.16370642946136238,0.839,0.02676087682207633,0.12403100775193798,0.733,0.271,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
717721458,-0.1654055800960332,4,0.5098396664511733,5,1,0,0.27117060738805904,0.4711958680969408,0.26711673862023005,1.689,0.11405363302548124,0.248062015503876,1.211,0.114,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
715674483,-0.9138695254188793,2,-1.1180045827657998,4,2,2,0.14410615006484734,1.0,0.10677136151595051,0.939,0.038611327473016585,0.0697674418604651,0.727,0.406,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
789322833,0.20882639256538985,5,0.259402089648562,1,3,3,0.19912811350245033,0.0,0.23243415524584937,0.654,0.009068654723489483,0.06201550387596899,0.8,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
709919283,0.9572903378882359,4,-0.24147306395666054,2,3,2,0.40775809684470204,1.0,0.35945875467215255,1.996,0.05930788917325025,0.11627906976744187,1.5,0.169,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
718744008,1.581010292323941,1,0.008964512845950725,3,2,3,0.1480362903103904,0.44815256257449343,0.15078376264016458,0.397,0.03933459441415378,0.07751937984496124,0.667,0.178,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
767712558,1.581010292323941,1,2.137683915668146,2,3,3,0.4093603847909619,0.0,0.43392344913510855,0.71,0.0011127183709803042,0.0,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
712950783,0.20882639256538985,4,0.259402089648562,3,2,3,0.03911094181276208,0.0,0.0790716541593023,0.76,0.01274062534772449,0.046511627906976744,0.455,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
716104983,-0.6643815436445972,2,-0.49191064075927177,6,3,2,0.024539191056210087,0.8410806515693285,0.0037666966070755946,1.162,0.06158896183375988,0.1627906976744186,2.875,0.941,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
818839983,1.082034328775377,2,1.7620275504642295,3,2,0,0.2865283861937196,0.6102502979737783,0.2716947237272912,1.317,0.0601980638700345,0.186046511627907,1.0,0.141,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
712350858,-0.6643815436445972,2,-1.4936609479697167,4,1,3,0.2396690217276292,0.43861740166865315,0.23930113290644103,0.572,0.04411928340936909,0.22480620155038758,0.625,0.118,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
711009708,-0.7891255345317383,3,-0.9927857943644943,5,1,0,0.6100393920979996,0.0,0.6262567728102455,1.047,0.04678980749972182,0.09302325581395349,0.467,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
712215258,0.45831437433967187,1,-0.6171294291605774,2,2,3,0.512360291072233,0.0,0.5326398748297743,0.868,0.04384110381662401,0.09302325581395349,0.571,0.0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
773827008,0.08408240167824883,4,0.6350584548524789,6,2,2,0.02922512750281913,0.611839491458085,0.024976095963839713,0.469,0.03210192500278179,0.14728682170542637,1.231,0.64,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
795232683,0.832546347001095,1,1.3863711852603127,4,2,3,0.021636933644116736,0.3694874851013111,0.035377973517225395,2.121,0.051685768332035156,0.12403100775193798,1.364,0.432,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
713539833,0.20882639256538985,4,0.259402089648562,6,1,3,0.2024536167871406,0.0,0.23562136006722104,1.373,0.06709691777011238,0.14728682170542637,0.812,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
712454058,0.33357038345253087,1,0.259402089648562,6,1,3,0.23960855803154393,0.24553039332538737,0.25332483412047635,0.554,0.032769556025369975,0.1317829457364341,0.8,0.066,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
718803333,-0.41489356187031523,4,-0.24147306395666054,2,3,1,0.05310828745650394,0.77632101708383,0.03587054153507374,0.971,0.043117836875486815,0.14728682170542637,0.706,0.612,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
720253908,1.206778319662518,0,0.8854960316550902,5,2,1,0.042738763577878765,0.40683353198251887,0.052878625445484315,1.009,0.06348058306442639,0.13953488372093023,1.0,0.359,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
713187033,-0.040661589208892186,1,0.008964512845950725,3,2,2,0.5750309120646236,0.8228049264998013,0.5326978240083448,1.248,0.06993434961611217,0.21705426356589144,2.167,0.101,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
772426383,0.45831437433967187,4,0.5098396664511733,5,2,3,0.04917814721096087,0.6237584425903854,0.043230087213513756,1.077,0.034494269500389446,0.13953488372093023,1.333,0.512,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
710975883,0.5830583652268129,3,0.8854960316550902,3,1,2,0.022574120933438545,0.699642431466031,0.012198302089067888,0.682,0.0631467675531323,0.15503875968992248,0.429,0.806,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
714264408,0.08408240167824883,3,0.008964512845950725,4,1,0,0.005221040156963758,0.29638458482320224,0.024976095963839713,0.993,0.050239234449760764,0.14728682170542637,0.706,0.463,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
715827858,1.4562663014368,4,1.3863711852603127,3,3,3,0.041831808136599584,0.8633293603496226,0.018717584678237188,1.456,0.039390230332702794,0.1007751937984496,2.286,0.77,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
713741358,-0.040661589208892186,5,-0.36669185235796614,6,3,3,0.9534127221662934,1.0,0.8824211166806711,0.658,0.004840324913764325,0.05426356589147288,0.7,0.076,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
709531908,0.832546347001095,3,1.3863711852603127,5,2,2,0.0,0.0,0.041587228001043086,0.776,0.09313452765105151,0.33333333333333337,0.828,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
714141108,0.7078023561139539,1,1.1359336084577014,6,3,3,0.15916161039008156,0.354787445371474,0.16825543997913828,0.567,0.048848336486035385,0.13953488372093023,0.75,0.133,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
712608783,0.45831437433967187,2,1.1359336084577014,3,1,3,1.0000000000000002,0.500595947556615,0.9634920175006519,0.588,0.05530210303772115,0.186046511627907,0.789,0.037,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
820353558,-0.6643815436445972,3,0.008964512845950725,4,1,2,0.25269894823400657,0.5697258641239571,0.24222756642424592,0.644,0.05524646711917214,0.186046511627907,0.478,0.146,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
714964758,-0.1654055800960332,5,0.008964512845950725,5,2,2,0.2709287526037179,0.7059992054032579,0.24976095963839712,0.791,0.03310337153666407,0.13953488372093023,0.867,0.171,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
716264358,0.832546347001095,3,0.7602772432537845,2,1,2,0.7664892057186564,0.7294398092967819,0.7230029264335178,1.432,0.10504061422054078,0.28682170542635654,0.88,0.069,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
717296808,2.578962219421069,1,2.5133402808720633,4,3,2,0.047394468176445166,1.0,0.014081650392605685,2.053,0.06403694224991655,0.17054263565891473,1.0,0.837,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
712977183,1.331522310549659,2,0.008964512845950725,6,3,0,0.5454943965269653,0.4259038537941994,0.5333352649726191,0.706,0.050684321798152895,0.09302325581395349,1.444,0.055,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
710829108,1.581010292323941,1,0.008964512845950725,4,2,3,0.05797561499136882,0.3913388955105284,0.06861182742734623,0.35,0.027205964170468454,0.13953488372093023,0.556,0.294,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
779562633,-0.1654055800960332,2,-0.24147306395666054,3,2,1,0.13098552801434202,0.8931267381803735,0.10199055428389303,1.791,0.04879270056748637,0.06201550387596899,0.8,0.39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
715315833,0.5830583652268129,3,0.008964512845950725,6,2,3,0.29227243732182107,0.8371076678585617,0.26065540520963115,0.948,0.040781128296428173,0.10852713178294573,1.0,0.19,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
815500983,1.581010292323941,1,2.262902704069452,5,3,0,0.04388757380349904,0.7949940405244339,0.02567148610668444,1.334,0.07510849004117058,0.20155038759689922,1.0,0.692,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
719360583,0.832546347001095,1,1.1359336084577014,6,2,2,0.05870117934439215,0.6758045292014303,0.04856141164198998,0.747,0.055190831200623125,0.11627906976744187,1.273,0.503,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
709701558,0.08408240167824883,3,0.008964512845950725,2,1,2,0.6013930835578049,0.4970202622169249,0.5817228290788978,0.949,0.052854122621564484,0.31007751937984496,1.083,0.059,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
779862408,0.33357038345253087,3,-0.36669185235796614,3,1,0,0.14631307497195997,0.1835518474374255,0.16842928751484948,1.161,0.03210192500278179,0.17829457364341086,0.941,0.074,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
812627208,1.7057542832110821,0,2.3881214924707574,5,1,3,0.0,0.2932061978545888,0.020203981108567786,0.782,0.03983531768109491,0.17829457364341086,0.571,0.513,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
711033408,0.45831437433967187,2,0.008964512845950725,5,1,2,0.23933647139916017,0.6460071513706793,0.2238576768174311,0.701,0.04005786135529098,0.13953488372093023,0.867,0.174,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
780376683,1.331522310549659,1,1.3863711852603127,5,3,1,0.39826529655931336,0.7850615812475169,0.3660359864398922,1.768,0.07327250472905308,0.10852713178294573,3.0,0.135,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
714454758,1.331522310549659,3,1.3863711852603127,4,2,3,0.14839907248690207,0.6332936034962257,0.1376292991046852,0.896,0.07015689329030822,0.20930232558139536,0.762,0.251,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
780466533,0.9572903378882359,3,0.6350584548524789,3,3,0,0.6092835958969336,0.6658720699245133,0.5769709964361256,1.097,0.07583175698230778,0.32558139534883723,0.529,0.078,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
715735233,0.5830583652268129,5,1.0107148200563958,5,1,1,0.06078717685933425,0.6348827969805324,0.05354504099904384,0.971,0.06503838878379882,0.248062015503876,0.556,0.463,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
720476733,0.08408240167824883,3,-0.24147306395666054,2,1,2,0.13875511296130022,0.3174413984902662,0.1514212036044389,0.819,0.0273728719261155,0.09302325581395349,0.571,0.133,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
712375758,0.832546347001095,3,0.8854960316550902,3,3,1,0.45210821792325345,0.5653555820421137,0.4336626778315418,1.642,0.0529097585401135,0.248062015503876,0.75,0.087,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
708868233,2.7037062103082103,0,2.012465127266841,1,3,2,0.0,0.3575685339690107,0.01551009764436589,0.743,0.01390897963725381,0.08527131782945738,0.615,0.626,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
718030083,1.581010292323941,1,0.008964512845950725,4,1,2,0.1944724089038839,0.6702423520063567,0.17909193637180193,1.242,0.051073773227996,0.09302325581395349,1.444,0.214,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
771698658,-0.29014957098317423,5,-0.49191064075927177,4,5,3,0.30043503629333357,0.7969805323798173,0.27140497783443923,0.619,0.044063647490820076,0.1317829457364341,0.8,0.176,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
748326258,0.20882639256538985,3,0.6350584548524789,4,5,3,0.3284297275808173,0.6483909415971395,0.30907194390519516,1.509,0.05413374874819184,0.24031007751937986,0.519,0.133,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
770817783,0.08408240167824883,4,-0.36669185235796614,3,2,1,1.0000000000000002,0.6670639650377433,0.9513516645901545,0.623,0.030599755201958383,0.1317829457364341,0.5,0.049,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
779353083,0.08408240167824883,2,-0.49191064075927177,4,2,2,1.0000000000000002,0.5832340087405642,0.957465302929331,0.505,0.04562145321019251,0.17054263565891473,0.684,0.043,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
711441333,-0.41489356187031523,1,-0.1162542755553549,3,2,2,0.27437518328057875,0.6277314263011522,0.2587720569060934,0.504,0.040002225436741964,0.1317829457364341,0.8,0.15,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
719808558,1.082034328775377,2,0.8854960316550902,2,4,3,0.0,0.0,0.041587228001043086,0.707,0.020919105374429727,0.1317829457364341,0.421,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
711551958,1.581010292323941,2,1.261152396859007,3,3,3,0.0,0.0,0.041587228001043086,0.688,0.018582396795371093,0.10852713178294573,0.5,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
809164083,2.0799862558725053,1,2.5133402808720633,2,1,2,0.03569474298394388,0.7067938021454112,0.024251731231709792,1.259,0.05229776343607433,0.20930232558139536,0.947,0.679,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
820596183,1.4562663014368,2,2.137683915668146,2,3,0,0.6943862481369624,0.9515295987286452,0.6377017355778982,1.071,0.10020028930677646,0.2945736434108527,0.714,0.098,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
715999608,0.832546347001095,2,0.008964512845950725,4,1,2,0.028378635757625233,0.655145013905443,0.02100657723176774,0.93,0.04829197730054523,0.12403100775193798,1.167,0.694,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
805543158,0.7078023561139539,3,1.3863711852603127,5,3,3,0.2916678003609683,0.8768375049662296,0.25717845449540755,0.869,0.05635918549015244,0.23255813953488372,1.105,0.199,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
709752183,0.20882639256538985,3,0.008964512845950725,4,2,2,0.30212801978372134,1.0,0.25822153970967465,0.615,0.048069433626349176,0.20930232558139536,0.762,0.22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
716479233,-0.41489356187031523,4,0.008964512845950725,5,3,2,0.3573313743095802,0.6837504966229638,0.3341929128154609,0.908,0.03171247357293869,0.08527131782945738,1.333,0.13,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
713837058,0.20882639256538985,2,0.008964512845950725,3,2,3,0.034243614277897204,0.7767183154549067,0.01776142323182569,0.531,0.04028040502948704,0.10852713178294573,0.714,0.76,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
718876683,-0.41489356187031523,4,-0.6171294291605774,5,2,0,0.1312878464947684,0.4640444974175606,0.13357285660475762,0.638,0.060643151218426616,0.17054263565891473,0.455,0.202,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
794843883,-0.6643815436445972,3,-0.1162542755553549,6,1,2,1.0000000000000002,0.47755264203416764,0.9651725436791934,0.603,0.04690107933681985,0.17829457364341086,0.737,0.035,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
803043933,-0.29014957098317423,3,0.259402089648562,4,1,3,0.29290730613071647,0.7290425109257052,0.2691449598701939,2.368,0.05763881161677979,0.11627906976744187,1.273,0.165,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
714606558,1.7057542832110821,1,0.008964512845950725,5,1,0,0.014351058265840738,0.5053635280095352,0.01848578796395561,1.008,0.0521864915989763,0.09302325581395349,1.0,0.665,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
778425408,-0.29014957098317423,4,-1.4936609479697167,5,3,0,0.07257759759596347,0.9117997616209773,0.0446498420884884,0.569,0.042338934015800606,0.10852713178294573,0.714,0.598,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
714171108,0.20882639256538985,3,0.3846208780498676,6,2,3,0.020457891570453822,0.4533174413984903,0.028134326195926172,0.616,0.03966840992544787,0.07751937984496124,0.538,0.539,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
719662458,-0.29014957098317423,2,-1.1180045827657998,5,2,2,0.0,0.26976559396106475,0.0219134818763944,0.859,0.03377100255925225,0.14728682170542637,1.071,0.472,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
713137233,-0.6643815436445972,2,-0.9927857943644943,4,3,0,0.7956327072317604,0.710766785856178,0.7522962362008518,0.75,0.026927784577723376,0.10852713178294573,0.846,0.064,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
769425858,-0.1654055800960332,3,-0.49191064075927177,4,1,2,0.0,0.0,0.041587228001043086,0.81,0.0532992099699566,0.12403100775193798,0.625,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
711297483,0.08408240167824883,2,-0.24147306395666054,6,4,2,0.37607512009601635,0.8827969805323798,0.3376408889403993,0.853,0.0638700344942695,0.21705426356589144,0.357,0.16,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
788900883,0.5830583652268129,2,0.008964512845950725,3,1,3,0.05041765298070907,0.5180770758839889,0.0521252861240692,0.604,0.047735618115055084,0.21705426356589144,0.407,0.42,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
758348808,0.5830583652268129,2,1.0107148200563958,4,3,3,1.0000000000000002,0.6618990862137465,0.951728334250862,0.613,0.039390230332702794,0.06201550387596899,0.8,0.048,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
772336458,1.7057542832110821,1,1.7620275504642295,4,4,3,0.0,0.40723083035359553,0.011888273983716282,0.838,0.010682096361410928,0.015503875968992248,0.714,0.713,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
717906783,-0.6643815436445972,5,-0.8675670059631887,5,2,2,0.11393476571829361,0.6944775526420341,0.10013618056964044,1.073,0.044508734839212194,0.12403100775193798,1.0,0.336,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
